"","Date","RotH","Home","HQ1","HQ2","HQ3","HQ4","HFinal","MoneyLineHome","RotV","Away","VQ1","VQ2","VQ3","VQ4","VFinal","MoneyLineVisitor","OS","OOU","CS","COU","WP.H","WP.V","FinalOU","PointsTotal","SpreadH","Covered"
"2438",2016-02-23,706,"Utah",34,22,23,27,117,-185,705,"Houston",23,28,32,23,114,165,4.5,200.5,4.5,203.5,0.635882158225753,0.364117841774247,"Over",231,-4.5,0
"2439",2016-02-23,708,"Denver",25,25,27,33,110,-140,707,"Sacramento",28,33,30,23,114,120,0,221,2.5,222.5,0.564393939393939,0.435606060606061,"Over",224,-2.5,0
"2440",2016-02-23,710,"Portland",34,29,22,27,112,-1000,709,"Brooklyn",21,28,33,22,104,650,11.5,209.5,11.5,212,0.887878787878788,0.112121212121212,"Over",216,-11.5,0
"2441",2016-02-24,502,"Indiana",28,24,28,28,108,-270,501,"NewYork",26,28,26,25,105,230,8,202.5,6.5,201.5,0.713349713349713,0.286650286650287,"Over",213,-6.5,0
"2442",2016-02-24,504,"Cleveland",23,40,25,26,114,-420,503,"Charlotte",24,28,24,27,103,350,8,205,9,208,0.792735042735043,0.207264957264957,"Over",217,-9,1
"2443",2016-02-24,506,"Detroit",33,32,20,26,111,-1000,505,"Philadelphia",20,22,19,30,91,650,11,208,12,210,0.887878787878788,0.112121212121212,"Under",202,-12,1
"2444",2016-02-24,508,"Toronto",37,24,26,27,114,-550,507,"Minnesota",28,30,28,19,105,425,9.5,212,9.5,211,0.827838827838828,0.172161172161172,"Over",219,-9.5,0
"2445",2016-02-24,510,"Miami",30,25,28,29,112,400,509,"GoldenState",21,30,29,38,118,-500,8,216,9,218.5,0.183333333333333,0.816666666666667,"Over",230,9,1
"2446",2016-02-24,512,"Memphis",36,31,30,31,128,-420,511,"LALakers",26,32,26,35,119,350,8,206.5,8.5,206.5,0.792735042735043,0.207264957264957,"Over",247,-8.5,1
"2447",2016-02-24,514,"Chicago",28,29,32,20,109,100,513,"Washington",31,24,24,25,104,-120,1.5,211,1.5,212,0.477272727272727,0.522727272727273,"Over",213,1.5,1
"2448",2016-02-24,516,"Dallas",24,27,30,22,103,195,515,"OklahomaCity",33,25,29,29,116,-230,4.5,216,5.5,215,0.32100667693888,0.67899332306112,"Over",219,5.5,0
"2449",2016-02-24,518,"LAClippers",19,20,23,19,81,-900,517,"Denver",23,30,18,16,87,600,10,213.5,11,214,0.878571428571429,0.121428571428571,"Under",168,-11,0
"2450",2016-02-24,520,"Sacramento",24,14,32,22,92,300,519,"SanAntonio",25,24,27,32,108,-360,6,216,8,219,0.233695652173913,0.766304347826087,"Under",200,8,0
"2451",2016-02-25,702,"Orlando",30,33,28,23,114,305,701,"GoldenState",33,26,40,31,130,-375,8.5,221.5,8,223.5,0.228719948018194,0.771280051981806,"Over",244,8,0
"2452",2016-02-25,704,"Boston",35,27,26,24,112,-330,703,"Milwaukee",25,27,21,34,107,265,8.5,216,7.5,214,0.746734628862695,0.253265371137305,"Over",219,-7.5,0
"2453",2016-02-25,706,"NewOrleans",35,26,28,34,123,195,705,"OklahomaCity",32,32,23,32,119,-235,5.5,221.5,6,222.5,0.318745256767012,0.681254743232988,"Over",242,6,1
"2454",2016-02-25,708,"Phoenix",29,16,26,35,106,-115,707,"Brooklyn",34,32,24,26,116,-105,1.5,208.5,1,208.5,0.511344299489507,0.488655700510493,"Over",222,-1,0
"2455",2016-02-25,710,"Portland",34,30,29,12,105,-185,709,"Houston",28,21,37,33,119,165,4.5,223,4,219,0.635882158225753,0.364117841774247,"Over",224,-4,0
"2456",2016-02-25,712,"Utah",23,12,22,21,78,140,711,"SanAntonio",18,21,26,31,96,-160,3,195.5,3,193.5,0.400641025641026,0.599358974358974,"Under",174,3,0
"2457",2016-02-26,842,"Philadelphia",26,26,20,22,94,310,841,"Washington",21,27,28,27,103,-370,8,214,7.5,217.5,0.228334198235599,0.771665801764401,"Under",197,7.5,0
"2458",2016-02-26,844,"Indiana",26,24,20,25,95,-170,843,"Charlotte",29,24,24,19,96,150,3,206,4,202.5,0.614814814814815,0.385185185185185,"Under",191,-4,0
"2459",2016-02-26,846,"NewYork",32,30,20,26,108,-135,845,"Orlando",23,21,25,26,95,115,1.5,205.5,2.5,209.5,0.554675903018308,0.445324096981692,"Under",203,-2.5,1
"2460",2016-02-26,848,"Toronto",21,24,23,31,99,125,847,"Cleveland",31,18,28,20,97,-145,1,208,2.5,206,0.426303854875283,0.573696145124717,"Under",196,2.5,1
"2461",2016-02-26,850,"Atlanta",26,25,28,24,103,-340,849,"Chicago",21,23,23,21,88,280,6,208,7.5,208.5,0.754784688995215,0.245215311004785,"Under",191,-7.5,1
"2462",2016-02-26,852,"Dallas",20,24,32,32,122,-250,851,"Denver",28,28,24,28,116,210,4.5,209,6,208,0.695852534562212,0.304147465437788,"Over",238,-6,0
"2463",2016-02-26,854,"Sacramento",30,37,16,24,107,175,853,"LAClippers",30,34,34,19,117,-200,2.5,219.5,5,218.5,0.348484848484849,0.651515151515151,"Over",224,5,0
"2464",2016-02-26,856,"LALakers",25,25,21,24,95,190,855,"Memphis",32,35,23,22,112,-220,4,208.5,5,212,0.328663793103448,0.671336206896552,"Under",207,5,0
"2465",2016-02-27,502,"Boston",18,28,26,29,101,-240,501,"Miami",26,23,21,19,89,200,6,212,6,211.5,0.686274509803922,0.313725490196078,"Under",190,-6,1
"2466",2016-02-27,504,"NewOrleans",26,30,30,24,110,-135,503,"Minnesota",25,20,31,36,112,115,5,219,2,217.5,0.554675903018308,0.445324096981692,"Over",222,-2,0
"2467",2016-02-27,506,"Houston",11,20,26,37,94,200,505,"SanAntonio",26,25,25,28,104,-240,5,213.5,6,212.5,0.313725490196078,0.686274509803922,"Under",198,6,0
"2468",2016-02-27,508,"Chicago",21,20,32,22,95,165,507,"Portland",21,30,28,24,103,-185,3.5,209.5,4.5,210,0.364117841774247,0.635882158225753,"Under",198,4.5,0
"2469",2016-02-27,510,"Milwaukee",24,25,24,18,91,-120,509,"Detroit",34,25,21,22,102,100,1.5,203,1,204,0.522727272727273,0.477272727272727,"Under",193,-1,0
"2470",2016-02-27,512,"OklahomaCity",30,27,26,20,118,140,511,"GoldenState",20,26,32,25,121,-160,2.5,234.5,3,234,0.400641025641026,0.599358974358974,"Over",239,3,0
"2471",2016-02-27,514,"Utah",22,21,18,35,96,-1100,513,"Brooklyn",20,28,22,28,98,700,10.5,195,11.5,197,0.895833333333333,0.104166666666667,"Under",194,-11.5,0
"2472",2016-02-27,516,"Phoenix",25,29,32,25,111,240,515,"Memphis",18,28,30,30,106,-280,7,208,6.5,208.5,0.278637770897833,0.721362229102167,"Over",217,6.5,1
"2473",2016-02-28,802,"Washington",35,28,33,17,113,120,801,"Cleveland",28,26,16,29,99,-140,5,212.5,2.5,205.5,0.435606060606061,0.564393939393939,"Over",212,2.5,1
"2474",2016-02-28,804,"Atlanta",25,21,22,19,87,-200,803,"Charlotte",9,23,25,19,76,175,3.5,204,4.5,202,0.651515151515151,0.348484848484849,"Under",163,-4.5,1
"2475",2016-02-28,806,"Detroit",23,29,37,25,114,-125,805,"Toronto",25,27,20,29,101,105,1,204.5,1.5,199,0.533875338753388,0.466124661246612,"Over",215,-1.5,1
"2476",2016-02-28,808,"Indiana",27,27,23,25,102,-250,807,"Portland",39,26,22,24,111,210,4.5,211.5,6,208,0.695852534562212,0.304147465437788,"Over",213,-6,0
"2477",2016-02-28,810,"Orlando",40,37,25,28,130,-500,809,"Philadelphia",26,25,36,29,116,400,10.5,212,9,214.5,0.816666666666667,0.183333333333333,"Over",246,-9,1
"2478",2016-02-28,812,"Dallas",39,26,34,29,128,-340,811,"Minnesota",24,30,20,27,101,280,6,214,7.5,211,0.754784688995215,0.245215311004785,"Over",229,-7.5,1
"2479",2016-02-28,814,"NewYork",19,20,26,16,81,110,813,"Miami",23,21,25,29,98,-130,1.5,198.5,2,197,0.455486542443064,0.544513457556936,"Under",179,2,0
"2480",2016-02-29,702,"Cleveland",18,26,30,26,100,-380,701,"Indiana",19,24,30,23,96,320,8,207.5,8,202.5,0.776785714285714,0.223214285714286,"Under",196,-8,0
"2481",2016-02-29,704,"Washington",27,33,19,37,116,-1800,703,"Philadelphia",23,25,34,26,108,950,11.5,214,12.5,214.5,0.926065162907268,0.0739348370927319,"Over",224,-12.5,0
"2482",2016-02-29,706,"Boston",23,20,29,28,100,-200,705,"Utah",29,17,27,22,95,175,5.5,202.5,5,205,0.651515151515151,0.348484848484849,"Under",195,-5,0
"2483",2016-02-29,708,"Milwaukee",32,33,27,36,128,135,707,"Houston",26,38,28,29,121,-155,1,212.5,3.5,215,0.408844388819358,0.591155611180642,"Over",249,3.5,1
"2484",2016-02-29,710,"Denver",19,28,24,25,96,105,709,"Memphis",22,26,23,32,103,-125,2,206.5,1.5,204,0.466124661246612,0.533875338753388,"Under",199,1.5,0
"2485",2016-02-29,712,"Sacramento",25,28,31,32,116,375,711,"OklahomaCity",29,32,33,37,131,-450,7,228.5,8.5,227.5,0.196172248803828,0.803827751196172,"Over",247,8.5,0
"2486",2016-02-29,714,"LAClippers",29,23,29,24,105,-1500,713,"Brooklyn",27,19,33,16,95,850,12,210,12.5,212.5,0.916118421052632,0.0838815789473684,"Under",200,-12.5,0
"2487",2016-03-01,502,"Charlotte",35,33,30,28,126,-1400,501,"Phoenix",18,24,19,31,92,800,13,206.5,12.5,210,0.911111111111111,0.0888888888888889,"Over",218,-12.5,1
"2488",2016-03-01,504,"NewYork",25,25,22,13,85,160,503,"Portland",27,31,27,19,104,-180,4,207.5,4.5,209.5,0.370879120879121,0.629120879120879,"Under",189,4.5,0
"2489",2016-03-01,506,"Miami",36,29,30,34,129,-250,505,"Chicago",30,32,20,29,111,210,6.5,199,6,201.5,0.695852534562212,0.304147465437788,"Over",240,-6,1
"2490",2016-03-01,508,"Dallas",35,34,27,25,121,-190,507,"Orlando",27,34,20,27,108,170,5.5,212,4.5,214.5,0.642401021711366,0.357598978288634,"Over",229,-4.5,1
"2491",2016-03-01,510,"LALakers",24,34,21,28,107,-115,509,"Brooklyn",19,31,24,27,101,-105,1.5,213.5,1,212,0.511344299489507,0.488655700510493,"Under",208,-1,1
"2492",2016-03-01,512,"GoldenState",32,27,16,22,109,-270,511,"Atlanta",26,22,22,27,105,230,9,220,5.5,213,0.713349713349713,0.286650286650287,"Over",214,-5.5,0
"2493",2016-03-02,702,"Orlando",33,27,24,18,102,-200,701,"Chicago",23,27,17,22,89,175,3,210.5,4.5,216,0.651515151515151,0.348484848484849,"Under",191,-4.5,1
"2494",2016-03-02,704,"Philadelphia",29,21,24,25,99,450,703,"Charlotte",32,26,25,36,119,-600,8.5,209,10,209,0.162337662337662,0.837662337662338,"Over",218,10,0
"2495",2016-03-02,706,"Boston",30,31,30,25,116,-260,705,"Portland",33,22,12,26,93,220,5.5,219,6,220,0.704861111111111,0.295138888888889,"Under",209,-6,1
"2496",2016-03-02,708,"Toronto",24,28,33,19,104,-220,707,"Utah",26,23,25,20,94,190,6,195.5,5.5,193.5,0.671336206896552,0.328663793103448,"Over",198,-5.5,1
"2497",2016-03-02,710,"Memphis",31,28,24,21,104,-155,709,"Sacramento",28,15,35,20,98,135,5.5,215,3.5,214,0.591155611180642,0.408844388819358,"Under",202,-3.5,1
"2498",2016-03-02,712,"Houston",25,28,23,24,100,-220,711,"NewOrleans",28,24,24,19,95,190,5.5,219,5.5,222,0.671336206896552,0.328663793103448,"Under",195,-5.5,0
"2499",2016-03-02,714,"Minnesota",32,22,23,21,98,140,713,"Washington",29,31,25,19,104,-160,3,221,3.5,219.5,0.400641025641026,0.599358974358974,"Under",202,3.5,0
"2500",2016-03-02,716,"Milwaukee",22,17,24,36,99,130,715,"Indiana",22,27,24,31,104,-150,2,204,3,206,0.417391304347826,0.582608695652174,"Under",203,3,0
"2501",2016-03-02,718,"SanAntonio",28,24,27,18,97,-850,717,"Detroit",26,25,14,16,81,575,10.5,201.5,11,201,0.873294346978557,0.126705653021443,"Under",178,-11,1
"2502",2016-03-02,720,"Denver",27,30,26,34,117,-400,719,"LALakers",29,31,22,25,107,330,6.5,213,8.5,212.5,0.783720930232558,0.216279069767442,"Over",224,-8.5,1
"2503",2016-03-02,722,"LAClippers",24,14,30,35,103,-105,721,"OklahomaCity",37,21,27,13,98,-115,1,221,1,218.5,0.488655700510494,0.511344299489507,"Under",201,-1,1
"2504",2016-03-03,502,"Miami",29,28,27,24,108,-2500,501,"Phoenix",21,22,25,24,92,1100,14.5,210,14,209.5,0.939102564102564,0.0608974358974359,"Under",200,-14,1
"2505",2016-03-03,504,"NewOrleans",26,20,22,18,86,425,503,"SanAntonio",22,23,23,26,94,-550,8,208.5,10,208,0.172161172161172,0.827838827838828,"Under",180,10,1
"2506",2016-03-03,506,"Dallas",24,21,24,32,101,-280,505,"Sacramento",19,31,23,31,104,240,5.5,220,6.5,223.5,0.721362229102167,0.278637770897833,"Under",205,-6.5,0
"2507",2016-03-03,508,"GoldenState",29,34,19,39,121,-350,507,"OklahomaCity",28,33,22,23,106,290,8.5,233,7.5,230,0.760683760683761,0.239316239316239,"Under",227,-7.5,1
"2508",2016-03-04,822,"Philadelphia",29,20,28,25,102,425,821,"Miami",40,19,25,28,112,-550,9.5,206,9.5,208.5,0.172161172161172,0.827838827838828,"Over",214,9.5,0
"2509",2016-03-04,824,"Charlotte",31,24,25,28,108,-160,823,"Indiana",30,20,32,19,101,140,3.5,200.5,3,202,0.599358974358974,0.400641025641026,"Over",209,-3,1
"2510",2016-03-04,826,"Orlando",29,21,16,18,84,-1300,825,"Phoenix",29,29,26,18,102,775,12.5,216,12.5,216.5,0.907142857142857,0.0928571428571429,"Under",186,-12.5,0
"2511",2016-03-04,828,"Toronto",31,27,32,27,117,-240,827,"Portland",30,22,25,38,115,200,5,208,6,207.5,0.686274509803922,0.313725490196078,"Over",232,-6,0
"2512",2016-03-04,830,"Boston",27,26,28,24,105,-700,829,"NewYork",31,27,29,17,104,500,9,210,10,210,0.854166666666667,0.145833333333333,"Under",209,-10,0
"2513",2016-03-04,832,"Cleveland",27,32,24,25,108,-380,831,"Washington",23,19,21,20,83,320,8.5,209,8,211,0.776785714285714,0.223214285714286,"Under",191,-8,1
"2514",2016-03-04,834,"Memphis",19,30,18,27,94,100,833,"Utah",28,11,33,16,88,-120,1,194,1.5,192,0.477272727272727,0.522727272727273,"Under",182,1.5,1
"2515",2016-03-04,836,"Milwaukee",29,33,36,18,116,-200,835,"Minnesota",35,21,25,20,101,175,4.5,213.5,5,214.5,0.651515151515151,0.348484848484849,"Over",217,-5,1
"2516",2016-03-04,838,"Denver",25,32,33,22,120,-230,837,"Brooklyn",31,32,27,22,121,195,6,209,5.5,208.5,0.67899332306112,0.32100667693888,"Over",241,-5.5,0
"2517",2016-03-04,840,"LALakers",19,17,23,18,77,500,839,"Atlanta",26,28,20,32,106,-700,8,209,11,203.5,0.145833333333333,0.854166666666667,"Under",183,11,0
"2518",2016-03-05,502,"NewOrleans",20,25,25,24,94,-120,501,"Utah",29,22,33,22,106,100,0,199,1,195.5,0.522727272727273,0.477272727272727,"Over",200,-1,0
"2519",2016-03-05,504,"Cleveland",22,33,36,29,120,-360,503,"Boston",35,19,29,20,103,300,7,212,8,210.5,0.766304347826087,0.233695652173913,"Over",223,-8,1
"2520",2016-03-05,506,"Washington",37,27,16,19,99,-140,505,"Indiana",31,25,22,22,100,120,2.5,208,2.5,206.5,0.564393939393939,0.435606060606061,"Under",199,-2.5,0
"2521",2016-03-05,508,"NewYork",22,35,22,23,102,245,507,"Detroit",21,21,28,19,89,-290,4,198.5,7,201,0.273132664437012,0.726867335562988,"Under",191,7,1
"2522",2016-03-05,510,"Minnesota",37,31,29,35,132,-500,509,"Brooklyn",30,21,28,39,118,400,4.5,214,9.5,211,0.816666666666667,0.183333333333333,"Over",250,-9.5,1
"2523",2016-03-05,512,"SanAntonio",29,28,29,18,104,-800,511,"Sacramento",22,32,13,27,94,550,12.5,211.5,11.5,213,0.867521367521368,0.132478632478632,"Under",198,-11.5,0
"2524",2016-03-05,514,"Chicago",29,26,28,25,108,-125,513,"Houston",23,20,32,25,100,105,1.5,216.5,1.5,216.5,0.533875338753388,0.466124661246612,"Under",208,-1.5,1
"2525",2016-03-05,516,"LAClippers",37,18,24,18,97,-240,515,"Atlanta",25,25,30,27,107,200,4.5,206,5.5,202,0.686274509803922,0.313725490196078,"Over",204,-5.5,0
"2526",2016-03-06,822,"LALakers",22,38,24,28,112,1900,821,"GoldenState",21,28,24,22,95,-9000,16,223.5,18,222,0.0304945054945055,0.969505494505495,"Under",207,18,1
"2527",2016-03-06,824,"Milwaukee",12,36,31,17,96,320,823,"OklahomaCity",32,32,20,20,104,-380,7,219,8.5,219,0.223214285714286,0.776785714285714,"Under",200,8.5,1
"2528",2016-03-06,826,"Memphis",24,35,15,26,100,-600,825,"Phoenix",24,29,32,24,109,450,13.5,207.5,9.5,205.5,0.837662337662338,0.162337662337662,"Over",209,-9.5,0
"2529",2016-03-06,828,"Denver",22,35,20,29,116,155,827,"Dallas",19,31,29,27,114,-175,2.5,211.5,4,209.5,0.377896613190731,0.622103386809269,"Over",230,4,1
"2530",2016-03-06,830,"Detroit",30,28,27,38,123,105,829,"Portland",16,35,24,28,103,-125,1.5,207.5,1.5,207.5,0.466124661246612,0.533875338753388,"Over",226,1.5,1
"2531",2016-03-06,832,"Miami",30,17,22,34,103,-3500,831,"Philadelphia",25,24,20,29,98,1300,0,213,14,210.5,0.950396825396825,0.0496031746031746,"Under",201,-14,0
"2532",2016-03-06,834,"Toronto",30,31,24,22,107,-350,833,"Houston",26,25,26,36,113,290,6,214,8,213.5,0.760683760683761,0.239316239316239,"Over",220,-8,0
"2533",2016-03-07,502,"Charlotte",23,24,35,26,108,-600,501,"Minnesota",18,31,26,28,103,450,9.5,213,10,215,0.837662337662338,0.162337662337662,"Under",211,-10,0
"2534",2016-03-07,504,"Cleveland",25,24,25,29,103,-4000,503,"Memphis",33,25,24,24,106,1400,10,203.5,15,199,0.954471544715447,0.0455284552845528,"Over",209,-15,0
"2535",2016-03-07,506,"Indiana",25,20,28,26,99,240,505,"SanAntonio",13,19,30,29,91,-280,6.5,198,6.5,195,0.278637770897833,0.721362229102167,"Under",190,6.5,1
"2536",2016-03-07,508,"NewOrleans",33,17,33,32,115,105,507,"Sacramento",31,32,26,23,112,-125,1,223,1.5,219.5,0.466124661246612,0.533875338753388,"Over",227,1.5,1
"2537",2016-03-07,510,"Chicago",25,22,26,27,100,-210,509,"Milwaukee",16,24,29,21,90,180,6,209,5,211.5,0.660138248847926,0.339861751152074,"Under",190,-5,1
"2538",2016-03-07,512,"Dallas",24,28,16,22,90,195,511,"LAClippers",23,27,33,26,109,-230,4,210,5.5,208.5,0.32100667693888,0.67899332306112,"Under",199,5.5,0
"2539",2016-03-07,514,"GoldenState",31,28,35,25,119,-3000,513,"Orlando",18,28,31,36,113,1200,15,222.5,16,225,0.945409429280397,0.0545905707196029,"Over",232,-16,0
"2540",2016-03-08,702,"Toronto",28,14,36,26,104,-1100,701,"Brooklyn",23,35,22,19,99,700,12.5,208,12.5,208.5,0.895833333333333,0.104166666666667,"Under",203,-12.5,0
"2541",2016-03-08,704,"Minnesota",24,23,21,23,91,500,703,"SanAntonio",27,32,34,23,116,-700,10,208.5,10.5,206,0.145833333333333,0.854166666666667,"Over",207,10.5,0
"2542",2016-03-08,706,"Utah",27,15,15,27,84,-135,705,"Atlanta",16,25,25,25,91,115,1.5,191,2,192,0.554675903018308,0.445324096981692,"Under",175,-2,0
"2543",2016-03-08,708,"Denver",31,29,22,28,110,-115,707,"NewYork",25,24,19,26,94,-105,3.5,205.5,1,205.5,0.511344299489507,0.488655700510493,"Under",204,-1,1
"2544",2016-03-08,710,"Portland",29,25,31,19,116,-240,709,"Washington",22,33,26,23,109,200,5.5,213,5.5,213,0.686274509803922,0.313725490196078,"Over",225,-5.5,1
"2545",2016-03-08,712,"LALakers",20,25,39,23,107,145,711,"Orlando",26,25,26,21,98,-165,2,213.5,3.5,213,0.39276087793608,0.60723912206392,"Under",205,3.5,1
"2546",2016-03-09,502,"Milwaukee",29,28,23,34,114,145,501,"Miami",22,32,31,23,108,-165,3,202,3.5,199,0.39276087793608,0.60723912206392,"Over",222,3.5,1
"2547",2016-03-09,504,"Charlotte",39,32,28,23,122,-450,503,"NewOrleans",28,32,30,23,113,375,8,208,8.5,209,0.803827751196172,0.196172248803828,"Over",235,-8.5,1
"2548",2016-03-09,506,"Philadelphia",27,25,27,25,104,450,505,"Houston",21,40,32,25,118,-600,11,219.5,9.5,222,0.162337662337662,0.837662337662338,"Under",222,9.5,0
"2549",2016-03-09,508,"Boston",24,28,31,33,116,-850,507,"Memphis",26,29,12,29,96,575,11,208.5,11.5,210.5,0.873294346978557,0.126705653021443,"Over",212,-11.5,1
"2550",2016-03-09,510,"Dallas",28,24,22,22,96,-130,509,"Detroit",26,28,22,26,102,110,2,206,2,206,0.544513457556936,0.455486542443064,"Under",198,-2,0
"2551",2016-03-09,512,"OklahomaCity",39,25,29,27,120,-260,511,"LAClippers",29,33,21,25,108,220,4.5,215.5,6,215.5,0.704861111111111,0.295138888888889,"Over",228,-6,1
"2552",2016-03-09,514,"Sacramento",25,35,24,27,111,220,513,"Cleveland",28,26,35,31,120,-260,6.5,216.5,7,218.5,0.295138888888889,0.704861111111111,"Over",231,7,0
"2553",2016-03-09,516,"Phoenix",19,24,32,22,97,-130,515,"NewYork",29,34,25,40,128,110,3,208,2,207,0.544513457556936,0.455486542443064,"Over",225,-2,0
"2554",2016-03-09,518,"GoldenState",23,29,29,34,115,-2500,517,"Utah",21,20,22,31,94,1100,12.5,208,14,209,0.939102564102564,0.0608974358974359,"Under",209,-14,1
"2555",2016-03-10,702,"Toronto",20,32,30,22,104,-165,701,"Atlanta",21,27,27,21,96,145,4,198.5,3.5,202,0.60723912206392,0.39276087793608,"Under",200,-3.5,1
"2556",2016-03-10,704,"SanAntonio",27,27,30,25,109,-2500,703,"Chicago",27,20,27,27,101,1100,12.5,202,14.5,201,0.939102564102564,0.0608974358974359,"Over",210,-14.5,0
"2557",2016-03-10,706,"Denver",25,30,27,34,116,-500,705,"Phoenix",18,23,33,24,98,400,7,214,9.5,214.5,0.816666666666667,0.183333333333333,"Under",214,-9.5,1
"2558",2016-03-10,708,"LALakers",31,24,27,26,108,450,707,"Cleveland",33,31,31,25,120,-600,10.5,210,9.5,211,0.162337662337662,0.837662337662338,"Over",228,9.5,0
"2559",2016-03-11,502,"Philadelphia",27,26,19,23,95,110,501,"Brooklyn",21,24,22,22,89,-130,3,212.5,2,209,0.455486542443064,0.544513457556936,"Under",184,2,1
"2560",2016-03-11,504,"Charlotte",38,31,19,30,118,-170,503,"Detroit",32,21,28,22,103,150,4,202,4,202.5,0.614814814814815,0.385185185185185,"Over",221,-4,1
"2561",2016-03-11,506,"Boston",23,20,30,25,98,-200,505,"Houston",19,27,31,25,102,175,6,222.5,4.5,224.5,0.651515151515151,0.348484848484849,"Under",200,-4.5,0
"2562",2016-03-11,508,"Memphis",20,28,25,26,121,125,507,"NewOrleans",24,23,19,33,114,-145,1.5,203.5,2.5,205,0.426303854875283,0.573696145124717,"Over",235,2.5,1
"2563",2016-03-11,510,"OklahomaCity",21,32,20,23,96,-1200,509,"Minnesota",24,26,19,30,99,750,12.5,224,12,224,0.902714932126697,0.0972850678733032,"Under",195,-12,0
"2564",2016-03-11,512,"Chicago",31,27,23,15,96,160,511,"Miami",23,31,30,34,118,-180,1.5,202.5,4,199.5,0.370879120879121,0.629120879120879,"Over",214,4,0
"2565",2016-03-11,514,"Utah",32,24,32,26,114,-175,513,"Washington",29,19,20,25,93,155,4,198,4,196,0.622103386809269,0.377896613190731,"Over",207,-4,1
"2566",2016-03-11,516,"Sacramento",21,28,26,25,100,-115,515,"Orlando",27,23,30,27,107,-105,2,221.5,1,218,0.511344299489507,0.488655700510493,"Under",207,-1,0
"2567",2016-03-11,518,"LAClippers",29,32,15,25,101,-700,517,"NewYork",22,28,24,20,94,500,10,204.5,10.5,205.5,0.854166666666667,0.145833333333333,"Under",195,-10.5,0
"2568",2016-03-11,520,"GoldenState",40,41,29,18,128,-2000,519,"Portland",27,34,25,26,112,1000,13.5,224,14,228.5,0.930735930735931,0.0692640692640694,"Over",240,-14,1
"2569",2016-03-12,702,"Dallas",23,28,24,30,105,-125,701,"Indiana",26,29,28,29,112,105,2,204,1.5,203,0.533875338753388,0.466124661246612,"Over",217,-1.5,0
"2570",2016-03-12,704,"Philadelphia",32,25,30,24,111,650,703,"Detroit",27,25,38,35,125,-1000,10,209,11.5,206,0.112121212121212,0.887878787878788,"Over",236,11.5,0
"2571",2016-03-12,706,"Charlotte",34,28,28,35,125,-210,705,"Houston",19,38,30,22,109,180,4.5,215.5,5,215,0.660138248847926,0.339861751152074,"Over",234,-5,1
"2572",2016-03-12,708,"Toronto",28,25,17,27,112,-250,707,"Miami",24,22,25,26,104,210,6.5,200,6,202.5,0.695852534562212,0.304147465437788,"Over",216,-6,1
"2573",2016-03-12,710,"Milwaukee",33,22,22,26,103,-270,709,"NewOrleans",28,24,19,21,92,230,3.5,211.5,6.5,211,0.713349713349713,0.286650286650287,"Under",195,-6.5,1
"2574",2016-03-12,712,"Atlanta",18,31,22,24,95,-2500,711,"Memphis",22,19,17,25,83,1100,12.5,195,14.5,193,0.939102564102564,0.0608974358974359,"Under",178,-14.5,0
"2575",2016-03-12,714,"SanAntonio",25,20,21,27,93,-450,713,"OklahomaCity",22,27,19,17,85,375,7.5,213,9,211.5,0.803827751196172,0.196172248803828,"Under",178,-9,0
"2576",2016-03-12,716,"Denver",27,25,23,41,116,-125,715,"Washington",23,27,33,17,100,105,1,213.5,1,212.5,0.533875338753388,0.466124661246612,"Over",216,-1,1
"2577",2016-03-12,718,"Portland",31,32,27,31,121,-420,717,"Orlando",24,18,23,19,84,350,8,215.5,8.5,215,0.792735042735043,0.207264957264957,"Under",205,-8.5,1
"2578",2016-03-12,720,"GoldenState",31,29,26,37,123,-9900,719,"Phoenix",24,32,39,21,116,2000,19,226.5,18.5,228.5,0.971190476190476,0.0288095238095238,"Over",239,-18.5,0
"2579",2016-03-13,872,"LAClippers",19,22,27,22,90,120,871,"Cleveland",21,37,33,23,114,-140,1,206.5,2,207,0.435606060606061,0.564393939393939,"Under",204,2,0
"2580",2016-03-13,874,"Atlanta",30,22,37,15,104,-230,873,"Indiana",17,21,18,19,75,195,5,197,5,198,0.67899332306112,0.32100667693888,"Under",179,-5,1
"2581",2016-03-13,876,"Sacramento",18,27,24,30,99,-110,875,"Utah",36,25,23,24,108,-110,1,205,0,207.5,0.5,0.5,"Under",207,0,0
"2582",2016-03-13,878,"Brooklyn",25,26,28,21,100,105,877,"Milwaukee",27,23,28,31,109,-125,1,208,1.5,208.5,0.466124661246612,0.533875338753388,"Over",209,1.5,0
"2583",2016-03-13,880,"LALakers",11,24,25,27,87,100,879,"NewYork",18,28,19,25,90,-120,0,206,1.5,210,0.477272727272727,0.522727272727273,"Under",177,1.5,0
"2584",2016-03-14,502,"Washington",34,26,33,31,124,-130,501,"Detroit",15,24,24,18,81,110,2,208.5,2,210.5,0.544513457556936,0.455486542443064,"Under",205,-2,1
"2585",2016-03-14,504,"Charlotte",18,15,32,31,96,-240,503,"Dallas",22,30,19,36,107,200,7,211,5.5,209,0.686274509803922,0.313725490196078,"Under",203,-5.5,0
"2586",2016-03-14,506,"Miami",36,28,26,34,124,-310,505,"Denver",33,29,29,28,119,260,7,203.5,7,209,0.739159891598916,0.260840108401084,"Over",243,-7,0
